candidateid,raceid,precinctsreporting,national,officeid,ballotorder,id,votepct,fipscode,reportingunitname,seatnum,winner,lastupdated,polid,initialization_data,racetype,incumbent,test,party,officename,electiondate,racetypeid,uncontested,description,precinctsreportingpct,polnum,key,reportingunitid,is_ballot_measure,precinctstotal,last,statepostal,level,statename,votecount,seatname,runoff,unique_id,first
22342,16957,0,True,P,13,16957-polid-100007-16043,0.0,19085,Harrison,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Harrison1604322342,16043,,13,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16043,0.0,19085,Harrison,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Harrison1604322345,16043,,13,Gilmore,IA,county,,0,,False,polid-45650,Jim
22345,16957,0,True,P,6,16957-polid-45650-16049,0.0,19097,Jackson,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Jackson1604922345,16049,,16,Gilmore,IA,county,,0,,False,polid-45650,Jim
22342,16957,0,True,P,13,16957-polid-100007-16049,0.0,19097,Jackson,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Jackson1604922342,16049,,16,Other,IA,county,,0,,False,polid-100007,
22343,16672,0,True,P,5,16672-polid-100007-16018,0.0,19035,Cherokee,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Cherokee1601822343,16018,,7,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16018,0.0,19035,Cherokee,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Cherokee1601822340,16018,,7,Uncommitted,IA,county,,0,,False,polid-100004,
22321,16957,0,True,P,1,16957-polid-1239-16035,0.0,19069,Franklin,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Franklin1603522321,16035,,12,Bush,IA,county,,0,,False,polid-1239,Jeb
22321,16957,0,True,P,1,16957-polid-1239-16002,0.0,19003,Adams,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Adams1600222321,16002,,5,Bush,IA,county,,0,,False,polid-1239,Jeb
22322,16957,0,True,P,2,16957-polid-64509-16002,0.0,19003,Adams,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Adams1600222322,16002,,5,Carson,IA,county,,0,,False,polid-64509,Ben
22323,16957,0,True,P,3,16957-polid-60051-16002,0.0,19003,Adams,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Adams1600222323,16002,,5,Christie,IA,county,,0,,False,polid-60051,Chris
22324,16957,0,True,P,4,16957-polid-61815-16002,0.0,19003,Adams,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Adams1600222324,16002,,5,Cruz,IA,county,,0,,False,polid-61815,Ted
22343,16672,0,True,P,5,16672-polid-100007-16083,0.0,19165,Shelby,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Shelby1608322343,16083,,9,Other,IA,county,,0,,False,polid-100007,
22326,16957,0,True,P,5,16957-polid-60339-16002,0.0,19003,Adams,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Adams1600222326,16002,,5,Fiorina,IA,county,,0,,False,polid-60339,Carly
22329,16957,0,True,P,7,16957-polid-1187-16002,0.0,19003,Adams,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Adams1600222329,16002,,5,Huckabee,IA,county,,0,,False,polid-1187,Mike
22342,16957,0,True,P,13,16957-polid-100007-16041,0.0,19081,Hancock,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Hancock1604122342,16041,,10,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16041,0.0,19081,Hancock,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Hancock1604122345,16041,,10,Gilmore,IA,county,,0,,False,polid-45650,Jim
22312,16672,0,True,P,2,16672-polid-22603-16099,0.0,19197,Wright,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Wright1609922312,16099,,10,O'Malley,IA,county,,0,,False,polid-22603,Martin
22311,16672,0,True,P,3,16672-polid-1445-16099,0.0,19197,Wright,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Wright1609922311,16099,,10,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16099,0.0,19197,Wright,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Wright1609922310,16099,,10,Clinton,IA,county,,0,,False,polid-1746,Hillary
22312,16672,0,True,P,2,16672-polid-22603-16067,0.0,19133,Monona,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Monona1606722312,16067,,11,O'Malley,IA,county,,0,,False,polid-22603,Martin
22311,16672,0,True,P,3,16672-polid-1445-16067,0.0,19133,Monona,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Monona1606722311,16067,,11,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16067,0.0,19133,Monona,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Monona1606722310,16067,,11,Clinton,IA,county,,0,,False,polid-1746,Hillary
22345,16957,0,True,P,6,16957-polid-45650-16097,0.0,19193,Woodbury,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Woodbury1609722345,16097,,44,Gilmore,IA,county,,0,,False,polid-45650,Jim
22342,16957,0,True,P,13,16957-polid-100007-16097,0.0,19193,Woodbury,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Woodbury1609722342,16097,,44,Other,IA,county,,0,,False,polid-100007,
22331,16957,0,True,P,8,16957-polid-36679-16007,0.0,19013,Black Hawk,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Black Hawk1600722331,16007,,62,Kasich,IA,county,,0,,False,polid-36679,John
22333,16957,0,True,P,9,16957-polid-60208-16007,0.0,19013,Black Hawk,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Black Hawk1600722333,16007,,62,Paul,IA,county,,0,,False,polid-60208,Rand
22345,16957,0,True,P,6,16957-polid-45650-16081,0.0,19161,Sac,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Sac1608122345,16081,,9,Gilmore,IA,county,,0,,False,polid-45650,Jim
22335,16957,0,True,P,10,16957-polid-53044-16007,0.0,19013,Black Hawk,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Black Hawk1600722335,16007,,62,Rubio,IA,county,,0,,False,polid-53044,Marco
22337,16957,0,True,P,12,16957-polid-8639-16007,0.0,19013,Black Hawk,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Black Hawk1600722337,16007,,62,Trump,IA,county,,0,,False,polid-8639,Donald
22336,16957,0,True,P,11,16957-polid-1752-16007,0.0,19013,Black Hawk,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Black Hawk1600722336,16007,,62,Santorum,IA,county,,0,,False,polid-1752,Rick
22333,16957,0,True,P,9,16957-polid-60208-16057,0.0,19113,Linn,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Linn1605722333,16057,,86,Paul,IA,county,,0,,False,polid-60208,Rand
22331,16957,0,True,P,8,16957-polid-36679-16057,0.0,19113,Linn,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Linn1605722331,16057,,86,Kasich,IA,county,,0,,False,polid-36679,John
22342,16957,0,True,P,13,16957-polid-100007-16094,0.0,19187,Webster,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Webster1609422342,16094,,28,Other,IA,county,,0,,False,polid-100007,
22337,16957,0,True,P,12,16957-polid-8639-16057,0.0,19113,Linn,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Linn1605722337,16057,,86,Trump,IA,county,,0,,False,polid-8639,Donald
22336,16957,0,True,P,11,16957-polid-1752-16057,0.0,19113,Linn,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Linn1605722336,16057,,86,Santorum,IA,county,,0,,False,polid-1752,Rick
22335,16957,0,True,P,10,16957-polid-53044-16057,0.0,19113,Linn,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Linn1605722335,16057,,86,Rubio,IA,county,,0,,False,polid-53044,Marco
22340,16672,0,True,P,4,16672-polid-100004-16069,0.0,19137,Montgomery,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Montgomery1606922340,16069,,7,Uncommitted,IA,county,,0,,False,polid-100004,
22343,16672,0,True,P,5,16672-polid-100007-16069,0.0,19137,Montgomery,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Montgomery1606922343,16069,,7,Other,IA,county,,0,,False,polid-100007,
22342,16957,0,True,P,13,16957-polid-100007-16092,0.0,19183,Washington,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Washington1609222342,16092,,10,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16092,0.0,19183,Washington,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Washington1609222345,16092,,10,Gilmore,IA,county,,0,,False,polid-45650,Jim
22312,16672,0,True,P,2,16672-polid-22603-16098,0.0,19195,Worth,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Worth1609822312,16098,,7,O'Malley,IA,county,,0,,False,polid-22603,Martin
22310,16672,0,True,P,1,16672-polid-1746-16098,0.0,19195,Worth,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Worth1609822310,16098,,7,Clinton,IA,county,,0,,False,polid-1746,Hillary
22311,16672,0,True,P,3,16672-polid-1445-16098,0.0,19195,Worth,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Worth1609822311,16098,,7,Sanders,IA,county,,0,,False,polid-1445,Bernie
22343,16672,0,True,P,5,16672-polid-100007-16089,0.0,19177,Van Buren,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Van Buren1608922343,16089,,8,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16089,0.0,19177,Van Buren,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Van Buren1608922340,16089,,8,Uncommitted,IA,county,,0,,False,polid-100004,
22321,16957,0,True,P,1,16957-polid-1239-16047,0.0,19093,Ida,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Ida1604722321,16047,,7,Bush,IA,county,,0,,False,polid-1239,Jeb
22323,16957,0,True,P,3,16957-polid-60051-16047,0.0,19093,Ida,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Ida1604722323,16047,,7,Christie,IA,county,,0,,False,polid-60051,Chris
22321,16957,0,True,P,1,16957-polid-1239-16010,0.0,19019,Buchanan,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Buchanan1601022321,16010,,15,Bush,IA,county,,0,,False,polid-1239,Jeb
22345,16957,0,True,P,6,16957-polid-45650-16016,0.0,19031,Cedar,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Cedar1601622345,16016,,12,Gilmore,IA,county,,0,,False,polid-45650,Jim
22342,16957,0,True,P,13,16957-polid-100007-16016,0.0,19031,Cedar,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Cedar1601622342,16016,,12,Other,IA,county,,0,,False,polid-100007,
22335,16957,0,True,P,10,16957-polid-53044-16083,0.0,19165,Shelby,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Shelby1608322335,16083,,9,Rubio,IA,county,,0,,False,polid-53044,Marco
22336,16957,0,True,P,11,16957-polid-1752-16083,0.0,19165,Shelby,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Shelby1608322336,16083,,9,Santorum,IA,county,,0,,False,polid-1752,Rick
22337,16957,0,True,P,12,16957-polid-8639-16083,0.0,19165,Shelby,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Shelby1608322337,16083,,9,Trump,IA,county,,0,,False,polid-8639,Donald
22331,16957,0,True,P,8,16957-polid-36679-16083,0.0,19165,Shelby,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Shelby1608322331,16083,,9,Kasich,IA,county,,0,,False,polid-36679,John
22333,16957,0,True,P,9,16957-polid-60208-16083,0.0,19165,Shelby,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Shelby1608322333,16083,,9,Paul,IA,county,,0,,False,polid-60208,Rand
22329,16957,0,True,P,7,16957-polid-1187-16004,0.0,19007,Appanoose,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Appanoose1600422329,16004,,12,Huckabee,IA,county,,0,,False,polid-1187,Mike
22345,16957,0,True,P,6,16957-polid-45650-16015,0.0,19029,Cass,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Cass1601522345,16015,,13,Gilmore,IA,county,,0,,False,polid-45650,Jim
22342,16957,0,True,P,13,16957-polid-100007-16015,0.0,19029,Cass,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Cass1601522342,16015,,13,Other,IA,county,,0,,False,polid-100007,
22333,16957,0,True,P,9,16957-polid-60208-16090,0.0,19179,Wapello,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Wapello1609022333,16090,,22,Paul,IA,county,,0,,False,polid-60208,Rand
22331,16957,0,True,P,8,16957-polid-36679-16090,0.0,19179,Wapello,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Wapello1609022331,16090,,22,Kasich,IA,county,,0,,False,polid-36679,John
22336,16957,0,True,P,11,16957-polid-1752-16090,0.0,19179,Wapello,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Wapello1609022336,16090,,22,Santorum,IA,county,,0,,False,polid-1752,Rick
22337,16957,0,True,P,12,16957-polid-8639-16090,0.0,19179,Wapello,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Wapello1609022337,16090,,22,Trump,IA,county,,0,,False,polid-8639,Donald
22335,16957,0,True,P,10,16957-polid-53044-16090,0.0,19179,Wapello,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Wapello1609022335,16090,,22,Rubio,IA,county,,0,,False,polid-53044,Marco
22342,16957,0,True,P,13,16957-polid-100007-16062,0.0,19123,Mahaska,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Mahaska1606222342,16062,,11,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16062,0.0,19123,Mahaska,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Mahaska1606222345,16062,,11,Gilmore,IA,county,,0,,False,polid-45650,Jim
22329,16957,0,True,P,7,16957-polid-1187-16006,0.0,19011,Benton,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Benton1600622329,16006,,19,Huckabee,IA,county,,0,,False,polid-1187,Mike
22326,16957,0,True,P,5,16957-polid-60339-16006,0.0,19011,Benton,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Benton1600622326,16006,,19,Fiorina,IA,county,,0,,False,polid-60339,Carly
22345,16957,0,True,P,6,16957-polid-45650-16054,0.0,19107,Keokuk,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Keokuk1605422345,16054,,15,Gilmore,IA,county,,0,,False,polid-45650,Jim
22342,16957,0,True,P,13,16957-polid-100007-16054,0.0,19107,Keokuk,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Keokuk1605422342,16054,,15,Other,IA,county,,0,,False,polid-100007,
22322,16957,0,True,P,2,16957-polid-64509-16006,0.0,19011,Benton,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Benton1600622322,16006,,19,Carson,IA,county,,0,,False,polid-64509,Ben
22321,16957,0,True,P,1,16957-polid-1239-16006,0.0,19011,Benton,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Benton1600622321,16006,,19,Bush,IA,county,,0,,False,polid-1239,Jeb
22329,16957,0,True,P,7,16957-polid-1187-16018,0.0,19035,Cherokee,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Cherokee1601822329,16018,,7,Huckabee,IA,county,,0,,False,polid-1187,Mike
22321,16957,0,True,P,1,16957-polid-1239-16018,0.0,19035,Cherokee,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Cherokee1601822321,16018,,7,Bush,IA,county,,0,,False,polid-1239,Jeb
22322,16957,0,True,P,2,16957-polid-64509-16018,0.0,19035,Cherokee,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Cherokee1601822322,16018,,7,Carson,IA,county,,0,,False,polid-64509,Ben
22323,16957,0,True,P,3,16957-polid-60051-16018,0.0,19035,Cherokee,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Cherokee1601822323,16018,,7,Christie,IA,county,,0,,False,polid-60051,Chris
22324,16957,0,True,P,4,16957-polid-61815-16018,0.0,19035,Cherokee,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Cherokee1601822324,16018,,7,Cruz,IA,county,,0,,False,polid-61815,Ted
22326,16957,0,True,P,5,16957-polid-60339-16018,0.0,19035,Cherokee,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Cherokee1601822326,16018,,7,Fiorina,IA,county,,0,,False,polid-60339,Carly
22310,16672,0,True,P,1,16672-polid-1746-16017,0.0,19033,Cerro Gordo,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Cerro Gordo1601722310,16017,,26,Clinton,IA,county,,0,,False,polid-1746,Hillary
22329,16957,0,True,P,7,16957-polid-1187-16058,0.0,19115,Louisa,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Louisa1605822329,16058,,5,Huckabee,IA,county,,0,,False,polid-1187,Mike
22342,16957,0,True,P,13,16957-polid-100007-16096,0.0,19191,Winneshiek,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Winneshiek1609622342,16096,,11,Other,IA,county,,0,,False,polid-100007,
22312,16672,0,True,P,2,16672-polid-22603-16017,0.0,19033,Cerro Gordo,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Cerro Gordo1601722312,16017,,26,O'Malley,IA,county,,0,,False,polid-22603,Martin
22312,16672,0,True,P,2,16672-polid-22603-16075,0.0,19149,Plymouth,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Plymouth1607522312,16075,,13,O'Malley,IA,county,,0,,False,polid-22603,Martin
22310,16672,0,True,P,1,16672-polid-1746-16075,0.0,19149,Plymouth,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Plymouth1607522310,16075,,13,Clinton,IA,county,,0,,False,polid-1746,Hillary
22311,16672,0,True,P,3,16672-polid-1445-16075,0.0,19149,Plymouth,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Plymouth1607522311,16075,,13,Sanders,IA,county,,0,,False,polid-1445,Bernie
22337,16957,0,True,P,12,16957-polid-8639-16049,0.0,19097,Jackson,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Jackson1604922337,16049,,16,Trump,IA,county,,0,,False,polid-8639,Donald
22310,16672,0,True,P,1,16672-polid-1746-16035,0.0,19069,Franklin,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Franklin1603522310,16035,,12,Clinton,IA,county,,0,,False,polid-1746,Hillary
22335,16957,0,True,P,10,16957-polid-53044-16049,0.0,19097,Jackson,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Jackson1604922335,16049,,16,Rubio,IA,county,,0,,False,polid-53044,Marco
22343,16672,0,True,P,5,16672-polid-100007-16054,0.0,19107,Keokuk,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Keokuk1605422343,16054,,15,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16054,0.0,19107,Keokuk,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Keokuk1605422340,16054,,15,Uncommitted,IA,county,,0,,False,polid-100004,
22335,16957,0,True,P,10,16957-polid-53044-16077,0.0,19153,Polk,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Polk1607722335,16077,,177,Rubio,IA,county,,0,,False,polid-53044,Marco
22336,16957,0,True,P,11,16957-polid-1752-16077,0.0,19153,Polk,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Polk1607722336,16077,,177,Santorum,IA,county,,0,,False,polid-1752,Rick
